annotator	session_id	id	knowledge	power	status	trust	support	similarity	identity	fun	conflict	other	other_text	none	romance
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	id_1139	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
652d3c440e9e1391e8840a53	68b715f72c19215ff996a456	1.78871E+16	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
680e1b9a36b987121bbc9c9a	68b7147d606d887ad36dd38a	id_936	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
652d3c440e9e1391e8840a53	68b715f72c19215ff996a456	1.79576E+16	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	1.78687E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	id_516	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	id_933	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	1.79588E+16	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	id_1793	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	ceb0maw	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	1.79567E+16	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	hoara3t	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	id_616	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	id_936	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	id_2043	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	e0mlty7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	id_562	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	id_1909	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	id_1529	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	1.79399E+16	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	id_544	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	1.78855E+16	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	id_1807	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	1.80144E+16	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	id_2202	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	gsmveu8	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	jz60rud	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	gmkr8vb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	1.79545E+16	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	1.79165E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	id_1135	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	jppas2p	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	hu4ej8g	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	iaal3ws	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	id_1394	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	iaal3ws	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	cua05ol	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	1.79672E+16	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	1.78789E+16	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	1.80345E+16	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	jxwf9t4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	id_1139	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	1.78687E+16	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	1.79974E+16	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	1.78662E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	1.80345E+16	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	1.79529E+16	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	id_1269	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	1.78437E+16	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	1.79862E+16	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	id_557	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	deok05r	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	1.79205E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	1.79225E+16	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	c881ude	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	id_1642	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	id_1793	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	1.80289E+16	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	id_1124	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	djokrnu	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	1.78871E+16	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	id_562	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	1.80373E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	hpnxzcl	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	id_1060	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	ceb0maw	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	1.79459E+16	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	1.79112E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	ge9n67s	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	1.79461E+16	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	1.78789E+16	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	hs8anzw	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	gydcuh6	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	e0mlty7	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	1.79389E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	icjwk7r	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	johhrzi	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	1.7977E+16	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	k64789s	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	1.79399E+16	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	id_2043	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	id_343	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	geb2u3g	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	id_1325	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	1.7967E+16	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	id_575	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	id_516	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	k6z9f0p	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	id_984	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	id_296	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	id_933	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	id_657	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	id_2202	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	ceb0maw	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	1.79225E+16	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE	TRUE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	1.78437E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	epi2bfm	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	hoara3t	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	id_1529	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	id_1620	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	1.7873E+16	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	hpjru11	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	1.78855E+16	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	id_1150	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE
652d3c440e9e1391e8840a53	68b715f72c19215ff996a456	id_275	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	ju9v6bs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	id_1807	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	id_522	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE
652d3c440e9e1391e8840a53	68b715f72c19215ff996a456	id_446	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	ihqcnr4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	id_516	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	id_516	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	id_2043	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	id_1807	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	id_933	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	ceb0maw	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
672c33aafed3be2f2a6ccfa0	68b71a095f4455ab77f81f35	hoara3t	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	id_1807	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	id_1174	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	cua05ol	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	id_1394	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	1.79675E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	id_1807	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	id_1394	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	1.78789E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	1.78789E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	1.78662E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	id_1269	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	1.78973E+16	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	1.78437E+16	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	id_557	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	1.79205E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	id_1793	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	1.7981E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	djokrnu	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	hpnxzcl	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	dxftlby	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	id_616	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	ceb0maw	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
